"FID","hid_tipo","hid_usr_al","hid_usr_ba","hid_estado","id_inst02","st_length_","Latitud_in","Latitud_fi","Longitud_i","Longitud_f","col_trial"
1198,"Acequia",NA,NA,NA,0,96.9166928347,-68.8774819,-68.87677685,-32.86995964,-32.87031521,"false"
1199,"Acequia",NA,NA,NA,0,146.229703303,-68.87728761,-68.87762694,-32.86886677,-32.87015385,"false"
1200,"Acequia",NA,NA,NA,0,225.39810427,-68.87843933,-68.87728761,-32.87000045,-32.86886677,"false"
1201,"Acequia",NA,NA,NA,0,146.376490535,-68.8793392,-68.87899153,-32.86982638,-32.86853953,"false"
1202,"Acequia",NA,NA,NA,0,78.1594021887,-68.87899153,-68.87818644,-32.86853953,-32.86869283,"false"
1203,"Acequia",NA,NA,NA,0,147.105441278,-68.8790789,-68.87942686,-32.86852185,-32.86981538,"false"
1204,"Acequia",NA,NA,NA,0,263.530308842,-68.87942686,-68.8790789,-32.86981538,-32.86852185,"false"
1205,"Acequia",NA,NA,NA,0,95.4325783434,-68.87982147,-68.88081653,-32.86836938,-32.86818151,"false"
1206,"Acequia",NA,NA,NA,0,79.0537854822,-68.88081653,-68.88085876,-32.86818151,-32.86889344,"false"
1207,"Acequia",NA,NA,NA,0,89.261416848,-68.87982147,-68.88002052,-32.86836938,-32.86915512,"false"
1208,"Acequia",NA,NA,NA,0,67.4303257241,-68.88240337,-68.88170161,-32.8678745,-32.86801215,"false"
1209,"Acequia",NA,NA,NA,0,661.441552222,-68.88233254,-68.8799994,-32.8683034,-32.87271908,"false"
1210,"Acequia",NA,NA,NA,0,50.8279640288,-68.88191308,-68.88138404,-32.87101045,-32.87111404,"false"
1211,"Acequia",NA,NA,NA,0,149.841636288,-68.87979698,-68.87945114,-32.87120938,-32.86989017,"false"
1212,"Acequia",NA,NA,NA,0,45.177046446,-68.88006025,-68.88016245,-32.86977074,-32.87016887,"false"
1213,"Acequia",NA,NA,NA,0,150.231533432,-68.87854628,-68.87890865,-32.87006213,-32.87138179,"false"
1214,"Acequia",NA,NA,NA,0,150.144991214,-68.87970645,-68.87935735,-32.87122671,-32.8699053,"false"
1215,"Acequia",NA,NA,NA,0,144.733649757,-68.87893013,-68.87927288,-32.87145883,-32.87273141,"false"
1216,"Acequia",NA,NA,NA,0,202.029579785,-68.87973116,-68.87937316,-32.87130521,-32.87275907,"false"
1217,"Acequia",NA,NA,NA,0,53.145568679,-68.87934601,-68.87989974,-32.87285206,-32.8727507,"false"
1218,"Acequia",NA,NA,NA,0,160.781158874,-68.8799994,-68.87982133,-32.87271908,-32.87128817,"false"
1219,"Acequia",NA,NA,NA,0,100.87665208,-68.88059568,-68.88082742,-32.87126444,-32.87215209,"false"
1220,"Acequia",NA,NA,NA,0,92.3421344112,-68.88119677,-68.88141516,-32.87114924,-32.87196123,"false"
1221,"Acequia",NA,NA,NA,0,104.548483413,-68.8808393,-68.88027413,-32.87222421,-32.87276688,"false"
1222,"Acequia",NA,NA,NA,0,382.370539099,-68.88191308,-68.88158079,-32.87101045,-32.8744468,"false"
1223,"Acequia",NA,NA,NA,0,138.429730046,-68.88137921,-68.88028224,-32.8740745,-32.87345146,"false"
1224,"Acequia",NA,NA,NA,0,25.4477120482,-68.881374,-68.88137772,-32.87439577,-32.87416633,"false"
1225,"Acequia",NA,NA,NA,0,115.622198695,-68.881374,-68.88025359,-32.87439577,-32.8740589,"false"
1226,"Acequia",NA,NA,NA,0,112.682785482,-68.88027002,-68.88137772,-32.87377504,-32.87416633,"false"
1227,"Acequia",NA,NA,NA,0,144.495495928,-68.88137921,-68.88028224,-32.8740745,-32.87345146,"false"
1228,"Acequia",NA,NA,NA,0,130.606196528,-68.88015838,-68.88019384,-32.87399309,-32.8728158,"false"
1229,"Acequia",NA,NA,NA,0,41.3786165994,-68.87950294,-68.87993295,-32.87552018,-32.87543334,"false"
1230,"Acequia",NA,NA,NA,0,317.209148545,-68.87994905,-68.87992359,-32.87534892,-32.87535304,"false"
1231,"Acequia",NA,NA,NA,0,2.42581694693,-68.87992359,-68.87994905,-32.87535304,-32.87534892,"false"
1232,"Acequia",NA,NA,NA,0,208.247693698,-68.87805427,-68.87997768,-32.87499456,-32.87479271,"false"
1233,"Acequia",NA,NA,NA,0,252.321645374,-68.87751222,-68.87872009,-32.87323179,-32.87464303,"false"
1234,"Acequia",NA,NA,NA,0,252.083346584,-68.87872009,-68.87757117,-32.87464303,-32.87318421,"false"
1235,"Acequia",NA,NA,NA,0,9.40869631296,-68.87757117,-68.87751222,-32.87318421,-32.87323179,"false"
1236,"Acequia",NA,NA,NA,0,180.526133937,-68.87921064,-68.87956202,-32.87291183,-32.87446454,"false"
1237,"Acequia",NA,NA,NA,0,146.742092284,-68.8783735,-68.87803477,-32.8729188,-32.87162688,"false"
1238,"Acequia",NA,NA,NA,0,227.446650973,-68.8788367,-68.8783735,-32.87147636,-32.8729188,"false"
1239,"Acequia",NA,NA,NA,0,129.641070003,-68.87548806,-68.87578638,-32.8693358,-32.87047734,"false"
1240,"Acequia",NA,NA,NA,0,236.127536707,-68.87578638,-68.87695948,-32.87047734,-32.87177972,"false"
1241,"Acequia",NA,NA,NA,0,65.9369248363,-68.87618533,-68.87633956,-32.87198555,-32.87256563,"false"
1242,"Acequia",NA,NA,NA,0,246.247315245,-68.88288775,-68.88254098,-32.86483035,-32.86703138,"false"
1243,"Acequia",NA,NA,NA,0,230.544751612,-68.88069208,-68.88014992,-32.8673807,-32.86535287,"false"
1244,"Acequia",NA,NA,NA,0,93.5666099642,-68.88004125,-68.87906725,-32.86537187,-32.8655619,"false"
1245,"Acequia",NA,NA,NA,0,109.960023551,-68.88029241,-68.88004125,-32.86634045,-32.86537187,"false"
1246,"Acequia",NA,NA,NA,0,139.101196481,-68.87903571,-68.87870694,-32.86545968,-32.86423648,"false"
1247,"Acequia",NA,NA,NA,0,127.797411166,-68.87870694,-68.88007059,-32.86423648,-32.8642481,"false"
1248,"Acequia",NA,NA,NA,0,472.627026971,-68.87865335,-68.87387136,-32.86451469,-32.86416995,"false"
1249,"Acequia",NA,NA,NA,0,127.687092683,-68.87830212,-68.87800419,-32.86560332,-32.86447976,"false"
1250,"Acequia",NA,NA,NA,0,156.507260062,-68.87784169,-68.87820888,-32.86423784,-32.86561462,"false"
1251,"Acequia",NA,NA,NA,0,129.000736753,-68.87740029,-68.8771097,-32.86577167,-32.86463463,"false"
1252,"Acequia",NA,NA,NA,0,132.083721459,-68.87700059,-68.8773156,-32.86462909,-32.86579003,"false"
1253,"Acequia",NA,NA,NA,0,132.179324408,-68.87650901,-68.87619658,-32.86594169,-32.86477937,"false"
1254,"Acequia",NA,NA,NA,0,75.6623185612,-68.87610861,-68.87531986,-32.86479618,-32.86494568,"false"
1255,"Acequia",NA,NA,NA,0,131.380931277,-68.87531986,-68.87564378,-32.86494568,-32.86609837,"false"
1256,"Acequia",NA,NA,NA,0,131.865069295,-68.87641717,-68.87610861,-32.8659563,-32.86479618,"false"
1257,"Acequia",NA,NA,NA,0,133.433568375,-68.87432176,-68.87463951,-32.86512746,-32.86630035,"false"
1258,"Acequia",NA,NA,NA,0,20.4394725579,-68.8742295,-68.87401708,-32.86514588,-32.86518864,"false"
1259,"Acequia",NA,NA,NA,0,300.209718912,-68.87401708,-68.87403972,-32.86518864,-32.86789555,"false"
1260,"Acequia",NA,NA,NA,0,101.018475478,-68.87404196,-68.87404822,-32.86797828,-32.86888914,"false"
1261,"Acequia",NA,NA,NA,0,108.014226942,-68.87404822,-68.87517366,-32.86888914,-32.86867342,"false"
1262,"Acequia",NA,NA,NA,0,88.2909223577,-68.8743663,-68.87528872,-32.86891109,-32.86874426,"false"
1263,"Acequia",NA,NA,NA,0,146.724693218,-68.87590389,-68.87625356,-32.86763683,-32.86892651,"false"
1264,"Acequia",NA,NA,NA,0,53.4105762429,-68.87625356,-68.8756966,-32.86892651,-32.86903147,"false"
1265,"Acequia",NA,NA,NA,0,75.0871597277,-68.87603842,-68.87681796,-32.86760792,-32.86744785,"false"
1266,"Acequia",NA,NA,NA,0,148.03992937,-68.87681796,-68.87716343,-32.86744785,-32.86875049,"false"
1267,"Acequia",NA,NA,NA,0,146.842946008,-68.87638345,-68.87603842,-32.86889958,-32.86760792,"false"
1268,"Acequia",NA,NA,NA,0,148.546468062,-68.8767959,-68.87645213,-32.86737419,-32.86606655,"false"
1269,"Acequia",NA,NA,NA,0,75.4352175431,-68.87645213,-68.87566536,-32.86606655,-32.86621415,"false"
1270,"Acequia",NA,NA,NA,0,148.930373403,-68.87566536,-68.87602343,-32.86621415,-32.86752261,"false"
1271,"Acequia",NA,NA,NA,0,148.707977236,-68.87734656,-68.8776881,-32.86589686,-32.8672064,"false"
1272,"Acequia",NA,NA,NA,0,148.265108666,-68.87688603,-68.87653468,-32.86735311,-32.86604951,"false"
1273,"Acequia",NA,NA,NA,0,148.733284171,-68.87777924,-68.87742995,-32.86718991,-32.86588158,"false"
1274,"Acequia",NA,NA,NA,0,59.0081939202,-68.87833039,-68.87894544,-32.86571203,-32.86559508,"false"
1275,"Acequia",NA,NA,NA,0,147.982758589,-68.87894544,-68.87928497,-32.86559508,-32.8668983,"false"
1276,"Acequia",NA,NA,NA,0,148.440327267,-68.87867606,-68.87833039,-32.86701833,-32.86571203,"false"
1277,"Acequia",NA,NA,NA,0,93.8567484251,-68.88032444,-68.8793468,-32.8664328,-32.86662123,"false"
1278,"Acequia",NA,NA,NA,0,110.33869303,-68.88058115,-68.88032444,-32.86740385,-32.8664328,"false"
1279,"Acequia",NA,NA,NA,0,17.4745220993,-68.88090375,-68.88072073,-32.86744089,-32.86747203,"false"
1280,"Acequia",NA,NA,NA,0,65.4581317067,-68.88101119,-68.8811699,-32.86741678,-32.86799162,"false"
1281,"Acequia",NA,NA,NA,0,120.75667836,-68.8811699,-68.88242871,-32.86799162,-32.86775279,"false"
1282,"Acequia",NA,NA,NA,0,145.652988518,-68.88252936,-68.88101119,-32.8671281,-32.86741678,"false"
1283,"Acequia",NA,NA,NA,0,129.656688482,-68.8262723,-68.82488913,-32.87558046,-32.8756476,"false"
1284,"Acequia",NA,NA,NA,0,252.969189481,-68.82488913,-68.8262723,-32.8756476,-32.87558046,"false"
1285,"Acequia",NA,NA,NA,0,270.112154453,-68.82580557,-68.82366011,-32.87552338,-32.87439116,"false"
1286,"Acequia",NA,NA,NA,0,237.888649022,-68.82386694,-68.82527996,-32.8745023,-32.87438595,"false"
1287,"Acequia",NA,NA,NA,0,121.630647085,-68.82627064,-68.82615745,-32.87550135,-32.87440878,"false"
1288,"Acequia",NA,NA,NA,0,117.794294476,-68.82493368,-68.82389598,-32.8755462,-32.87505577,"false"
1289,"Acequia",NA,NA,NA,0,226.119568804,-68.82512435,-68.82532981,-32.87502282,-32.87476304,"false"
1290,"Acequia",NA,NA,NA,0,35.8082879365,-68.82532981,-68.82512435,-32.87476304,-32.87502282,"false"
1291,"Acequia",NA,NA,NA,0,212.780914856,-68.82438375,-68.82473713,-32.87440771,-32.87399034,"false"
1292,"Acequia",NA,NA,NA,0,58.3964416983,-68.82473713,-68.82438375,-32.87399034,-32.87440771,"false"
1293,"Acequia",NA,NA,NA,0,114.691516068,-68.82352806,-68.82475338,-32.87396241,-32.87394342,"false"
1294,"Acequia",NA,NA,NA,0,116.26413956,-68.82472495,-68.82348502,-32.87340494,-32.8734699,"false"
1295,"Acequia",NA,NA,NA,0,117.172928224,-68.82347039,-68.82472016,-32.87336568,-32.87330225,"false"
1296,"Acequia",NA,NA,NA,0,121.140473474,-68.82472016,-68.82459636,-32.87330225,-32.87221494,"false"
1297,"Acequia",NA,NA,NA,0,115.516339958,-68.82459636,-68.82336258,-32.87221494,-32.87224541,"false"
1298,"Acequia",NA,NA,NA,0,74.0612097355,-68.82336258,-68.82342488,-32.87224541,-32.87291114,"false"
1299,"Acequia",NA,NA,NA,0,97.9416796887,-68.82458917,-68.824496,-32.87212728,-32.87124765,"false"
1300,"Acequia",NA,NA,NA,0,98.8285313158,-68.82324161,-68.82336031,-32.8712721,-32.87215758,"false"
1301,"Acequia",NA,NA,NA,0,104.551890857,-68.82579309,-68.82570175,-32.87113373,-32.87019415,"false"
1302,"Acequia",NA,NA,NA,0,95.8601016937,-68.82462425,-68.8247116,-32.87125466,-32.87211588,"false"
1303,"Acequia",NA,NA,NA,0,111.666619537,-68.8247116,-68.8259044,-32.87211588,-32.87209076,"false"
1304,"Acequia",NA,NA,NA,0,94.8209274803,-68.8259044,-68.82582734,-32.87209076,-32.87123824,"false"
1305,"Acequia",NA,NA,NA,0,112.609897087,-68.82582734,-68.82462425,-32.87123824,-32.87125466,"false"
1306,"Acequia",NA,NA,NA,0,116.535046485,-68.82597533,-68.82588393,-32.87323977,-32.87219185,"false"
1307,"Acequia",NA,NA,NA,0,110.464377078,-68.82588393,-68.82470376,-32.87219185,-32.87220847,"false"
1308,"Acequia",NA,NA,NA,0,100.626951544,-68.82474552,-68.82483453,-32.87429173,-32.87340277,"false"
1309,"Acequia",NA,NA,NA,0,110.664314375,-68.82483453,-68.82601427,-32.87340277,-32.8733349,"false"
1310,"Acequia",NA,NA,NA,0,51.4619212084,-68.8261294,-68.82557952,-32.87430115,-32.8743033,"false"
1311,"Acequia",NA,NA,NA,0,29.9775400582,-68.81912649,-68.81914224,-32.87034288,-32.87061286,"false"
1312,"Acequia",NA,NA,NA,0,43.8785576995,-68.81914224,-68.81887295,-32.87061286,-32.87035008,"false"
1313,"Acequia",NA,NA,NA,0,113.446798698,-68.81924116,-68.81963761,-32.87034419,-32.87128891,"false"
1314,"Acequia",NA,NA,NA,0,111.978598053,-68.82065253,-68.82184788,-32.87127716,-32.87123312,"false"
1315,"Acequia",NA,NA,NA,0,109.673176465,-68.82169374,-68.82052261,-32.8702447,-32.87027944,"false"
1316,"Acequia",NA,NA,NA,0,111.315709171,-68.82052261,-68.82065253,-32.87027944,-32.87127716,"false"
1317,"Acequia",NA,NA,NA,0,107.566107909,-68.82078832,-68.82193729,-32.87220359,-32.87217848,"false"
1318,"Acequia",NA,NA,NA,0,107.223313674,-68.82181745,-68.82067261,-32.87132009,-32.87135728,"false"
1319,"Acequia",NA,NA,NA,0,107.707548649,-68.81967977,-68.82024092,-32.8713901,-32.87221163,"false"
1320,"Acequia",NA,NA,NA,0,93.9365413427,-68.82067136,-68.82054959,-32.87220628,-32.87136552,"false"
1321,"Acequia",NA,NA,NA,0,163.065140157,-68.82203001,-68.82028803,-32.87275376,-32.87278567,"false"
1322,"Acequia",NA,NA,NA,0,55.4896285839,-68.82028803,-68.82015076,-32.87278567,-32.87229892,"false"
1323,"Acequia",NA,NA,NA,0,168.12409454,-68.82015076,-68.82194691,-32.87229892,-32.87227262,"false"
1324,"Acequia",NA,NA,NA,0,53.9234495121,-68.82203001,-68.82194691,-32.87275376,-32.87227262,"false"
1325,"Acequia",NA,NA,NA,0,162.75131392,-68.82204463,-68.82030578,-32.87283354,-32.87285491,"false"
1326,"Acequia",NA,NA,NA,0,195.675265743,-68.82039114,-68.82211193,-32.87310333,-32.87344375,"false"
1327,"Acequia",NA,NA,NA,0,254.818024756,-68.8221353,-68.82198656,-32.87354421,-32.87418922,"false"
1328,"Acequia",NA,NA,NA,0,74.0448335782,-68.82198656,-68.8221353,-32.87418922,-32.87354421,"false"
1329,"Acequia",NA,NA,NA,0,51.5212523463,-68.82225449,-68.82208049,-32.87380546,-32.8742419,"false"
1330,"Acequia",NA,NA,NA,0,221.615965086,-68.82208049,-68.82225449,-32.8742419,-32.87380546,"false"
1331,"Acequia",NA,NA,NA,0,90.9771945185,-68.82336173,-68.82351417,-32.87348069,-32.87428767,"false"
1332,"Acequia",NA,NA,NA,0,145.89394701,-68.8231423,-68.82225601,-32.87445782,-32.87353472,"false"
1333,"Acequia",NA,NA,NA,0,105.541304372,-68.82335853,-68.82223268,-32.87337794,-32.87343297,"false"
1334,"Acequia",NA,NA,NA,0,105.730557676,-68.82329,-68.82216064,-32.87273118,-32.87275634,"false"
1335,"Acequia",NA,NA,NA,0,107.823110144,-68.82208931,-68.82324123,-32.87226759,-32.87225035,"false"
1336,"Acequia",NA,NA,NA,0,53.5193768629,-68.82324123,-68.82329,-32.87225035,-32.87273118,"false"
1337,"Acequia",NA,NA,NA,0,108.628430415,-68.82323121,-68.8220707,-32.87216153,-32.87217966,"false"
1338,"Acequia",NA,NA,NA,0,96.2199804353,-68.8220707,-68.8219552,-32.87217966,-32.87131759,"false"
1339,"Acequia",NA,NA,NA,0,98.6171890722,-68.823112,-68.82323121,-32.87127802,-32.87216153,"false"
1340,"Acequia",NA,NA,NA,0,108.274845319,-68.8231031,-68.82194716,-32.87117366,-32.87121249,"false"
1341,"Acequia",NA,NA,NA,0,106.613182022,-68.82194716,-68.82182407,-32.87121249,-32.87025699,"false"
1342,"Acequia",NA,NA,NA,0,104.477520036,-68.82297463,-68.8231031,-32.87023789,-32.87117366,"false"
1343,"Acequia",NA,NA,NA,0,277.858026815,-68.83697365,-68.83634025,-32.87593927,-32.87349153,"false"
1344,"Acequia",NA,NA,NA,0,247.695657421,-68.83742413,-68.83754394,-32.87329219,-32.87538297,"false"
1345,"Acequia",NA,NA,NA,0,107.485446465,-68.83688208,-68.83573558,-32.87619475,-32.87625262,"false"
1346,"Acequia",NA,NA,NA,0,302.370028732,-68.83619387,-68.83688208,-32.87353087,-32.87619475,"false"
1347,"Acequia",NA,NA,NA,0,218.680970248,-68.83452686,-68.83504645,-32.87170012,-32.87362258,"false"
1348,"Acequia",NA,NA,NA,0,108.016154551,-68.83504645,-68.83617237,-32.87362258,-32.87340834,"false"
1349,"Acequia",NA,NA,NA,0,113.280009645,-68.8357002,-68.83449569,-32.87150261,-32.87160327,"false"
1350,"Acequia",NA,NA,NA,0,112.807689436,-68.83544962,-68.8357002,-32.87050765,-32.87150261,"false"
1351,"Acequia",NA,NA,NA,0,59.9001549045,-68.83738828,-68.83724384,-32.87317242,-32.87264623,"false"
1352,"Acequia",NA,NA,NA,0,48.2041290268,-68.83688287,-68.83738828,-32.87325624,-32.87317242,"false"
1353,"Acequia",NA,NA,NA,0,49.133752678,-68.8363052,-68.83681633,-32.87337934,-32.87327817,"false"
1354,"Acequia",NA,NA,NA,0,116.274504782,-68.83722325,-68.83697189,-32.87252735,-32.87150059,"false"
1355,"Acequia",NA,NA,NA,0,4.11120864954,-68.83614007,-68.83618387,-32.87273496,-32.87273216,"false"
1356,"Acequia",NA,NA,NA,0,98.4304123246,-68.83695748,-68.83673543,-32.87139911,-32.87053157,"false"
1357,"Acequia",NA,NA,NA,0,108.299246473,-68.83558203,-68.8358249,-32.87052331,-32.87147809,"false"
1358,"Acequia",NA,NA,NA,0,110.178221868,-68.835541,-68.83671788,-32.87041908,-32.87044366,"false"
1359,"Acequia",NA,NA,NA,0,12.2666093918,-68.83551846,-68.835541,-32.87031012,-32.87041908,"false"
1360,"Acequia",NA,NA,NA,0,116.509591974,-68.83541469,-68.83417011,-32.8703995,-32.87041868,"false"
1361,"Acequia",NA,NA,NA,0,115.709580589,-68.83524725,-68.83403947,-32.86969193,-32.86991489,"false"
1362,"Acequia",NA,NA,NA,0,115.644016486,-68.83506216,-68.8338399,-32.86897578,-32.86912854,"false"
1363,"Acequia",NA,NA,NA,0,8.4306050038,-68.83504253,-68.83506216,-32.86890159,-32.86897578,"false"
1364,"Acequia",NA,NA,NA,0,172.716693434,-68.8335831,-68.83319572,-32.86820341,-32.86668077,"false"
1365,"Acequia",NA,NA,NA,0,174.740444126,-68.83441531,-68.83481658,-32.86646793,-32.86800674,"false"
1366,"Acequia",NA,NA,NA,0,116.625067803,-68.8344036,-68.83318174,-32.86637217,-32.86657847,"false"
1367,"Acequia",NA,NA,NA,0,1.05835769473,-68.83438427,-68.83437526,-32.8663712,-32.86637696,"false"
1368,"Acequia",NA,NA,NA,0,110.546688831,-68.83438186,-68.83463862,-32.86585027,-32.86682323,"false"
1369,"Acequia",NA,NA,NA,0,112.505337194,-68.83463862,-68.83583817,-32.86682323,-32.86688881,"false"
1370,"Acequia",NA,NA,NA,0,117.51399018,-68.83562268,-68.83438186,-32.86601217,-32.86585027,"false"
1371,"Acequia",NA,NA,NA,0,111.029137668,-68.83585554,-68.83467181,-32.8669981,-32.86693558,"false"
1372,"Acequia",NA,NA,NA,0,119.585450475,-68.83467181,-68.83495591,-32.86693558,-32.86798688,"false"
1373,"Acequia",NA,NA,NA,0,108.1544856,-68.83609925,-68.83496914,-32.8678677,-32.86807137,"false"
1374,"Acequia",NA,NA,NA,0,101.980543356,-68.83496914,-68.83518404,-32.86807137,-32.86897286,"false"
1375,"Acequia",NA,NA,NA,0,106.432137784,-68.83632752,-68.83609925,-32.86880786,-32.8678677,"false"
1376,"Acequia",NA,NA,NA,0,107.379282673,-68.83634196,-68.83520942,-32.86890674,-32.86906164,"false"
1377,"Acequia",NA,NA,NA,0,110.186752447,-68.83538252,-68.83655875,-32.86974741,-32.86979019,"false"
1378,"Acequia",NA,NA,NA,0,100.056043471,-68.83655875,-68.83634196,-32.86979019,-32.86890674,"false"
1379,"Acequia",NA,NA,NA,0,102.108499754,-68.84137711,-68.84114594,-32.87283834,-32.87193854,"false"
1380,"Acequia",NA,NA,NA,0,109.552660245,-68.84109783,-68.84084041,-32.87175524,-32.8707916,"false"
1381,"Acequia",NA,NA,NA,0,64.3802007157,-68.8406553,-68.84080072,-32.86997228,-32.87053967,"false"
1382,"Acequia",NA,NA,NA,0,112.74077463,-68.84057488,-68.84031581,-32.86972435,-32.86873156,"false"
1383,"Acequia",NA,NA,NA,0,58.935523262,-68.84010991,-68.84024355,-32.86797278,-32.8684921,"false"
1384,"Acequia",NA,NA,NA,0,58.191890557,-68.83991964,-68.84005787,-32.86723795,-32.86774953,"false"
1385,"Acequia",NA,NA,NA,0,18.8447204503,-68.8398687,-68.83966772,-32.86720508,-32.86721533,"false"
1386,"Acequia",NA,NA,NA,0,75.1946993011,-68.83962904,-68.83946118,-32.86649009,-32.86715315,"false"
1387,"Acequia",NA,NA,NA,0,99.5195068202,-68.83962904,-68.83857696,-32.86649009,-32.86636,"false"
1388,"Acequia",NA,NA,NA,0,114.849747227,-68.83833834,-68.83712365,-32.866334,-32.86618705,"false"
1389,"Acequia",NA,NA,NA,0,116.852421648,-68.83698299,-68.83574605,-32.86616552,-32.86602251,"false"
1390,"Acequia",NA,NA,NA,0,98.5752938428,-68.83574605,-68.83594791,-32.86602251,-32.86689488,"false"
1391,"Acequia",NA,NA,NA,0,89.0591702442,-68.83597548,-68.83618732,-32.86699106,-32.86777395,"false"
1392,"Acequia",NA,NA,NA,0,105.433348041,-68.83620757,-68.83642869,-32.86785206,-32.86878426,"false"
1393,"Acequia",NA,NA,NA,0,101.311776944,-68.83645501,-68.83667322,-32.86888595,-32.86978072,"false"
1394,"Acequia",NA,NA,NA,0,60.6961682693,-68.8366949,-68.83681485,-32.86989226,-32.87043012,"false"
1395,"Acequia",NA,NA,NA,0,223.988222483,-68.83684458,-68.83735953,-32.87053453,-32.87250692,"false"
1396,"Acequia",NA,NA,NA,0,63.7880865758,-68.83738163,-68.83753095,-32.87259711,-32.87315831,"false"
1397,"Acequia",NA,NA,NA,0,184.222720852,-68.83756316,-68.83798849,-32.87327153,-32.87489341,"false"
1398,"Acequia",NA,NA,NA,0,59.7136679183,-68.83798849,-68.83848905,-32.87489341,-32.87455951,"false"
1399,"Acequia",NA,NA,NA,0,58.6957541083,-68.83855159,-68.83901689,-32.87453298,-32.87417833,"false"
1400,"Acequia",NA,NA,NA,0,57.4571021144,-68.83912761,-68.83960024,-32.87410418,-32.87377351,"false"
1401,"Acequia",NA,NA,NA,0,107.592275975,-68.83960024,-68.83974048,-32.87377351,-32.87284132,"false"
1402,"Acequia",NA,NA,NA,0,87.15004999,-68.83974048,-68.83883172,-32.87284132,-32.87301287,"false"
1403,"Acequia",NA,NA,NA,0,87.7900085653,-68.83879408,-68.83970951,-32.87291656,-32.87274375,"false"
1404,"Acequia",NA,NA,NA,0,63.1490953255,-68.83865079,-68.83879408,-32.87236014,-32.87291656,"false"
1405,"Acequia",NA,NA,NA,0,124.15656629,-68.83883172,-68.83912761,-32.87301287,-32.87410418,"false"
1406,"Acequia",NA,NA,NA,0,129.449046535,-68.83901689,-68.83870204,-32.87417833,-32.87304174,"false"
1407,"Acequia",NA,NA,NA,0,63.3503571617,-68.83866694,-68.83851828,-32.87294108,-32.8723838,"false"
1408,"Acequia",NA,NA,NA,0,188.888502316,-68.83849488,-68.83805927,-32.87228651,-32.87062346,"false"
1409,"Acequia",NA,NA,NA,0,68.111639434,-68.83804122,-68.83787346,-32.870535,-32.86993739,"false"
1410,"Acequia",NA,NA,NA,0,123.579876778,-68.83784471,-68.83759633,-32.86982006,-32.86872564,"false"
1411,"Acequia",NA,NA,NA,0,112.684892048,-68.83757946,-68.83734571,-32.86862871,-32.86763197,"false"
